id,video_id,timestamp_start,timestamp_end,content,translated_content,created_at,lang_detected
1647,moNqhkSmNNg,860.88,865.199,"remote location, uh you can have some",,2026-06-04 05:51:47.124748+00,en
1648,moNqhkSmNNg,863.6,868.72,"higher speed chargers. This one, I",,2026-06-04 05:51:47.124748+00,en
1649,moNqhkSmNNg,865.199,870.48,"believe, is a 180 kilowatt chargers. So",,2026-06-04 05:51:47.124748+00,en
1650,moNqhkSmNNg,868.72,872.48,pretty decent speed. And then they do,,2026-06-04 05:51:47.124748+00,en
1651,moNqhkSmNNg,870.48,875.68,have a charging hub kind of like the,,2026-06-04 05:51:47.124748+00,en
1652,moNqhkSmNNg,872.48,880.88,Spark deal where you've got six chargers,,2026-06-04 05:51:47.124748+00,en
1653,moNqhkSmNNg,875.68,883.76,and they're uh 240 kW each.,,2026-06-04 05:51:47.124748+00,en
1654,moNqhkSmNNg,880.88,887.04,"Amenities. Yeah, you got your little",,2026-06-04 05:51:47.124748+00,en
1655,moNqhkSmNNg,883.76,891.839,variety store. Couple of random,,2026-06-04 05:51:47.124748+00,en
1656,moNqhkSmNNg,887.04,894.56,rooms. Um some kind of pretty basic,,2026-06-04 05:51:47.124748+00,en
1657,moNqhkSmNNg,891.839,896.48,"bathroom facilities, but they're there.",,2026-06-04 05:51:47.124748+00,en
1658,moNqhkSmNNg,894.56,899.36,"So, all right. If you need to go, you",,2026-06-04 05:51:47.124748+00,en
1659,moNqhkSmNNg,896.48,901.6,need to go. They are there. And the only,,2026-06-04 05:51:47.124748+00,en
1660,moNqhkSmNNg,899.36,903.76,real food option besides getting,,2026-06-04 05:51:47.124748+00,en
1661,moNqhkSmNNg,901.6,906.24,something at the mini mart would be a,,2026-06-04 05:51:47.124748+00,en
1662,moNqhkSmNNg,903.76,908.72,coffee shop. And here you've got puntai,,2026-06-04 05:51:47.124748+00,en
1663,moNqhkSmNNg,906.24,911.92,coffee. And uh they had little desserts,,2026-06-04 05:51:47.124748+00,en
1664,moNqhkSmNNg,908.72,913.839,and croissants. Not too bad. So uh but,,2026-06-04 05:51:47.124748+00,en
1665,moNqhkSmNNg,911.92,915.279,that's basically it. Uh but this,,2026-06-04 05:51:47.124748+00,en
1666,moNqhkSmNNg,913.839,919.279,"station, look at this. They had these",,2026-06-04 05:51:47.124748+00,en
1667,moNqhkSmNNg,915.279,920.88,funky massage chairs. You throw in I,,2026-06-04 05:51:47.124748+00,en
1668,moNqhkSmNNg,919.279,923.6,don't know how much 20 bot or something,,2026-06-04 05:51:47.124748+00,en
1669,moNqhkSmNNg,920.88,926.24,"and you get a massage. Anyways, here we",,2026-06-04 05:51:47.124748+00,en
1670,moNqhkSmNNg,923.6,930.88,are. We're just about done at 26 about,,2026-06-04 05:51:47.124748+00,fr
1671,moNqhkSmNNg,926.24,933.76,27 minutes to go from 40% to 100%. Not,,2026-06-04 05:51:47.124748+00,en
1672,moNqhkSmNNg,930.88,936.8,"bad at all. So, pretty good speed at",,2026-06-04 05:51:47.124748+00,en
1673,moNqhkSmNNg,933.76,939.199,Alexa charging and that's kind of why,,2026-06-04 05:51:47.124748+00,en
1674,moNqhkSmNNg,936.8,940.959,they're number two on my list. Despite,,2026-06-04 05:51:47.124748+00,en
1675,moNqhkSmNNg,939.199,943.12,"the lack of amenities, you got some",,2026-06-04 05:51:47.124748+00,en
1676,moNqhkSmNNg,940.959,944.959,pretty decent speed and they're not that,,2026-06-04 05:51:47.124748+00,en
1677,moNqhkSmNNg,943.12,947.279,popular. They're almost always,,2026-06-04 05:51:47.124748+00,en
1678,moNqhkSmNNg,944.959,948.8,available. You don't have to you don't,,2026-06-04 05:51:47.124748+00,fr
1679,moNqhkSmNNg,947.279,950.8,really need to book them because they're,,2026-06-04 05:51:47.124748+00,en
1680,moNqhkSmNNg,948.8,953.199,I've never seen one where there's where,,2026-06-04 05:51:47.124748+00,en
1681,moNqhkSmNNg,950.8,956.8,they're full yet. Maybe that'll catch,,2026-06-04 05:51:47.124748+00,en
1682,moNqhkSmNNg,953.199,960.16,on. But people save their charging for,,2026-06-04 05:51:47.124748+00,en
1683,moNqhkSmNNg,956.8,964.88,"for the number one choice, which is PTT",,2026-06-04 05:51:47.124748+00,en
1684,moNqhkSmNNg,960.16,967.92,Plus. This is really popular because of,,2026-06-04 05:51:47.124748+00,en
1685,moNqhkSmNNg,964.88,969.839,the amenities. These charging stations,,2026-06-04 05:51:47.124748+00,en
1686,moNqhkSmNNg,967.92,972.72,have everything you could ever imagine,,2026-06-04 05:51:47.124748+00,en
1687,moNqhkSmNNg,969.839,975.36,and think even things you can't imagine.,,2026-06-04 05:51:47.124748+00,en
1688,moNqhkSmNNg,972.72,978.639,That' be like little food stalls and,,2026-06-04 05:51:47.124748+00,en
1689,moNqhkSmNNg,975.36,982.48,little shops. Amazon coffee shop. The,,2026-06-04 05:51:47.124748+00,en
1690,moNqhkSmNNg,978.639,984.56,"bathrooms are pretty good. toys, uh,",,2026-06-04 05:51:47.124748+00,en
1372,moNqhkSmNNg,156.239,160.72,there on the ground it tells you clear,,2026-06-04 05:51:47.124748+00,en
1691,moNqhkSmNNg,982.48,986.24,"restaurants, clothing shops where you",,2026-06-04 05:51:47.124748+00,en
1692,moNqhkSmNNg,984.56,988.8,"can buy clothes, restaurants where you",,2026-06-04 05:51:47.124748+00,en
1693,moNqhkSmNNg,986.24,991.6,"can actually sit down and order, uh, as",,2026-06-04 05:51:47.124748+00,en
1694,moNqhkSmNNg,988.8,994.399,"well as takeaway type, you know, food",,2026-06-04 05:51:47.124748+00,en
1695,moNqhkSmNNg,991.6,997.279,"restaurant, takeaway food stalls like",,2026-06-04 05:51:47.124748+00,en
1696,moNqhkSmNNg,994.399,999.6,you see here. You got your ubiquitous,,2026-06-04 05:51:47.124748+00,fr
1697,moNqhkSmNNg,997.279,1002.48,7-Eleven and then there's your five-star,,2026-06-04 05:51:47.124748+00,en
1698,moNqhkSmNNg,999.6,1005.759,"chicken. And just like the others, it's",,2026-06-04 05:51:47.124748+00,en
1699,moNqhkSmNNg,1002.48,1009.519,"plugandplay. uh unplug the charger, you",,2026-06-04 05:51:47.124748+00,en
1700,moNqhkSmNNg,1005.759,1013.36,"plug it in to your car, scan with the",,2026-06-04 05:51:47.124748+00,en
1701,moNqhkSmNNg,1009.519,1015.199,"app, and off you go. But uh and it it's",,2026-06-04 05:51:47.124748+00,en
1702,moNqhkSmNNg,1013.36,1020.32,pretty reliable. I really haven't had,,2026-06-04 05:51:47.124748+00,en
1703,moNqhkSmNNg,1015.199,1022.8,too many problems with PTT until I had a,,2026-06-04 05:51:47.124748+00,en
1704,moNqhkSmNNg,1020.32,1025.52,"problem. So, I docked them on their",,2026-06-04 05:51:47.124748+00,en
1705,moNqhkSmNNg,1022.8,1028.079,reliability because I pulled into this,,2026-06-04 05:51:47.124748+00,en
1706,moNqhkSmNNg,1025.52,1030.559,PTT on on the long journey. I booked a,,2026-06-04 05:51:47.124748+00,en
1707,moNqhkSmNNg,1028.079,1034.24,charger beforehand and I was down to,,2026-06-04 05:51:47.124748+00,en
1708,moNqhkSmNNg,1030.559,1038.16,about I think uh 7% or so on the day,,2026-06-04 05:51:47.124748+00,en
2507,hArnl8kI7DI,863.959,867.48,đó là nó là xe điện. Ví dụ như các bạn,,2026-06-04 05:51:47.124748+00,vi
1709,moNqhkSmNNg,1034.24,1040.799,"that I did this, plugged the car in and",,2026-06-04 05:51:47.124748+00,en
1710,moNqhkSmNNg,1038.16,1043.36,waited for it to connect and I got this,,2026-06-04 05:51:47.124748+00,en
1711,moNqhkSmNNg,1040.799,1045.919,message. Unable to connect charger to,,2026-06-04 05:51:47.124748+00,en
1712,moNqhkSmNNg,1043.36,1048.96,"the vehicle. So I unplugged, plugged in",,2026-06-04 05:51:47.124748+00,en
1713,moNqhkSmNNg,1045.919,1052.88,"again, same unplugged. I did it num",,2026-06-04 05:51:47.124748+00,id
1714,moNqhkSmNNg,1048.96,1056,numerous times. Couldn't get it to work.,,2026-06-04 05:51:47.124748+00,en
1715,moNqhkSmNNg,1052.88,1058.96,Eventually got on the phone uh to a help,,2026-06-04 05:51:47.124748+00,en
1716,moNqhkSmNNg,1056,1061.52,"desk. went to a different station, same",,2026-06-04 05:51:47.124748+00,en
1717,moNqhkSmNNg,1058.96,1064,problem. They helped me out. They reset,,2026-06-04 05:51:47.124748+00,en
1718,moNqhkSmNNg,1061.52,1066.72,"the charger and I got it working, but it",,2026-06-04 05:51:47.124748+00,en
1719,moNqhkSmNNg,1064,1069.679,was only charging at like 37 kilowatts,,2026-06-04 05:51:47.124748+00,en
1720,moNqhkSmNNg,1066.72,1071.28,and and I I I need faster. It's not,,2026-06-04 05:51:47.124748+00,en
1721,moNqhkSmNNg,1069.679,1073.28,going to make it. I was only one on the,,2026-06-04 05:51:47.124748+00,en
1722,moNqhkSmNNg,1071.28,1076.96,"charger. So, I went to another station,",,2026-06-04 05:51:47.124748+00,en
1723,moNqhkSmNNg,1073.28,1078.799,"got up to speed. Anyways, here's the",,2026-06-04 05:51:47.124748+00,en
1724,moNqhkSmNNg,1076.96,1081.52,overall summary of [music],,2026-06-04 05:51:47.124748+00,en
1725,moNqhkSmNNg,1078.799,1086,what's happening. Uh what I think about,,2026-06-04 05:51:47.124748+00,en
1726,moNqhkSmNNg,1081.52,1088.32,this. I rank PTT as number one. um,,2026-06-04 05:51:47.124748+00,en
1727,moNqhkSmNNg,1086,1090.799,because of the amenities. That's the,,2026-06-04 05:51:47.124748+00,en
1728,moNqhkSmNNg,1088.32,1092.72,biggie for me. Excellent amenities.,,2026-06-04 05:51:47.124748+00,da
1729,moNqhkSmNNg,1090.799,1094.32,Everything else is pretty good. I don't,,2026-06-04 05:51:47.124748+00,en
1730,moNqhkSmNNg,1092.72,1096.16,"like that there's only one way to pay,",,2026-06-04 05:51:47.124748+00,en
1731,moNqhkSmNNg,1094.32,1098.559,"but it is on the credit card, so it's",,2026-06-04 05:51:47.124748+00,en
1732,moNqhkSmNNg,1096.16,1100.559,kind of easy. Um but you can book and,,2026-06-04 05:51:47.124748+00,en
1733,moNqhkSmNNg,1098.559,1103.2,it's a good booking system. You can book,,2026-06-04 05:51:47.124748+00,en
1734,moNqhkSmNNg,1100.559,1106.64,several hours in advance. I like that.,,2026-06-04 05:51:47.124748+00,en
1735,moNqhkSmNNg,1103.2,1109.12,"And they are popular. So, um you know,",,2026-06-04 05:51:47.124748+00,en
1736,moNqhkSmNNg,1106.64,1111.52,"the map is good. Yeah, the amenities are",,2026-06-04 05:51:47.124748+00,en
1737,moNqhkSmNNg,1109.12,1114.32,"great, but I docked them on reliability",,2026-06-04 05:51:47.124748+00,en
1738,moNqhkSmNNg,1111.52,1116.96,and I and uh I docked them on the,,2026-06-04 05:51:47.124748+00,en
1739,moNqhkSmNNg,1114.32,1118.72,pavement because payment because it,,2026-06-04 05:51:47.124748+00,fr
1740,moNqhkSmNNg,1116.96,1121.44,could have been could have been better.,,2026-06-04 05:51:47.124748+00,en
1741,moNqhkSmNNg,1118.72,1123.919,Uh the chargers generally 120 kilowatt,,2026-06-04 05:51:47.124748+00,en
1742,moNqhkSmNNg,1121.44,1126.72,chargers. There are some 180s out there.,,2026-06-04 05:51:47.124748+00,en
1743,moNqhkSmNNg,1123.919,1128.559,They do have in Bangkok apparently a 480,,2026-06-04 05:51:47.124748+00,en
1744,moNqhkSmNNg,1126.72,1130.96,"kilowatt charger. That's pretty cool,",,2026-06-04 05:51:47.124748+00,en
1745,moNqhkSmNNg,1128.559,1132.48,but I mean you got to be driving the,,2026-06-04 05:51:47.124748+00,en
1746,moNqhkSmNNg,1130.96,1136,space shuttle if you want to be able to,,2026-06-04 05:51:47.124748+00,en
1747,moNqhkSmNNg,1132.48,1138.559,"use that. I mean, it's really not",,2026-06-04 05:51:47.124748+00,en
1748,moNqhkSmNNg,1136,1140.32,necessary or needed because most,,2026-06-04 05:51:47.124748+00,en
1749,moNqhkSmNNg,1138.559,1143.2,vehicles can't handle it. My vehicle,,2026-06-04 05:51:47.124748+00,en
1750,moNqhkSmNNg,1140.32,1145.679,"can't handle it, but sure, maybe in a",,2026-06-04 05:51:47.124748+00,en
1751,moNqhkSmNNg,1143.2,1148.16,couple years that'll be the standard.,,2026-06-04 05:51:47.124748+00,en
1752,moNqhkSmNNg,1145.679,1150.96,Alexa was my number two pick. I like the,,2026-06-04 05:51:47.124748+00,en
3,cuFkQBe26mM,31.28,35.179,[เพลง],,2026-06-04 05:51:47.124748+00,th
1753,moNqhkSmNNg,1148.16,1153.039,speed. The speed was excellent and uh,,2026-06-04 05:51:47.124748+00,en
1754,moNqhkSmNNg,1150.96,1154.64,"everything, you know, the price was uh",,2026-06-04 05:51:47.124748+00,en
1755,moNqhkSmNNg,1153.039,1157.76,"was up there, though. A little bit more",,2026-06-04 05:51:47.124748+00,en
1756,moNqhkSmNNg,1154.64,1160.72,"expensive, but reliable, good map. Uh",,2026-06-04 05:51:47.124748+00,en
1757,moNqhkSmNNg,1157.76,1163.039,"the booking, well, I talked them on that",,2026-06-04 05:51:47.124748+00,en
1758,moNqhkSmNNg,1160.72,1164.96,"because they, yes, you can book, but you",,2026-06-04 05:51:47.124748+00,en
1759,moNqhkSmNNg,1163.039,1168.559,"only have 20 minutes, so like what's the",,2026-06-04 05:51:47.124748+00,en
1760,moNqhkSmNNg,1164.96,1170.4,point? Um uh and the amenities are,,2026-06-04 05:51:47.124748+00,en
1761,moNqhkSmNNg,1168.559,1174.32,pretty basic. And then we just go,,2026-06-04 05:51:47.124748+00,en
1762,moNqhkSmNNg,1170.4,1177.36,downhill from there. Spark. Uh I,,2026-06-04 05:51:47.124748+00,en
1763,moNqhkSmNNg,1174.32,1178.799,probably won't use Spark again unless I,,2026-06-04 05:51:47.124748+00,en
1764,moNqhkSmNNg,1177.36,1180.4,really need to. I didn't have a great,,2026-06-04 05:51:47.124748+00,en
1765,moNqhkSmNNg,1178.799,1182.64,experience.,,2026-06-04 05:51:47.124748+00,fr
1766,moNqhkSmNNg,1180.4,1184.24,Maybe it was just bad timing. I was in,,2026-06-04 05:51:47.124748+00,en
1767,moNqhkSmNNg,1182.64,1186,the wrong place at the wrong time. And,,2026-06-04 05:51:47.124748+00,en
1768,moNqhkSmNNg,1184.24,1188.88,so maybe at another station it'll be,,2026-06-04 05:51:47.124748+00,en
1769,moNqhkSmNNg,1186,1191.28,"great. So, uh, we'll see what happens.",,2026-06-04 05:51:47.124748+00,en
1770,moNqhkSmNNg,1188.88,1194.4,"And then PA Volulta, I went to their",,2026-06-04 05:51:47.124748+00,en
1771,moNqhkSmNNg,1191.28,1196.32,flagship and and it was pretty pretty,,2026-06-04 05:51:47.124748+00,en
1772,moNqhkSmNNg,1194.4,1199.2,"great, but I I know just from driving",,2026-06-04 05:51:47.124748+00,en
1773,moNqhkSmNNg,1196.32,1201.2,around that very often these are located,,2026-06-04 05:51:47.124748+00,en
1774,moNqhkSmNNg,1199.2,1202.799,they're not located in any place with,,2026-06-04 05:51:47.124748+00,en
1775,moNqhkSmNNg,1201.2,1205.12,any amenities. It'll be like an,,2026-06-04 05:51:47.124748+00,en
1776,moNqhkSmNNg,1202.799,1207.2,electricity substation somewhere where,,2026-06-04 05:51:47.124748+00,en
1777,moNqhkSmNNg,1205.12,1209.919,they've added a couple of chargers and,,2026-06-04 05:51:47.124748+00,en
1778,moNqhkSmNNg,1207.2,1212.72,"and you know, you you'd think you're",,2026-06-04 05:51:47.124748+00,en
1779,moNqhkSmNNg,1209.919,1214.48,"driving into a restricted area. You So,",,2026-06-04 05:51:47.124748+00,en
1780,moNqhkSmNNg,1212.72,1216.799,it's you wouldn't know that there are,,2026-06-04 05:51:47.124748+00,en
1781,moNqhkSmNNg,1214.48,1218.08,"chargers there, but there are. So, you",,2026-06-04 05:51:47.124748+00,en
1782,moNqhkSmNNg,1216.799,1220.799,"know, good on them for, you know,",,2026-06-04 05:51:47.124748+00,en
1783,moNqhkSmNNg,1218.08,1223.919,reaching out uh to more remote areas and,,2026-06-04 05:51:47.124748+00,en
1784,moNqhkSmNNg,1220.799,1225.76,"making sure the charging network is, you",,2026-06-04 05:51:47.124748+00,en
1785,moNqhkSmNNg,1223.919,1228.24,"know, borderto border in the country.",,2026-06-04 05:51:47.124748+00,en
1786,moNqhkSmNNg,1225.76,1231.84,"So, good on them. And then there's of",,2026-06-04 05:51:47.124748+00,en
1787,moNqhkSmNNg,1228.24,1234.88,"course Elon and Tesla, which I couldn't",,2026-06-04 05:51:47.124748+00,en
1788,moNqhkSmNNg,1231.84,1237.039,"do much with. So, anyways guys, uh I'll",,2026-06-04 05:51:47.124748+00,cy
1789,moNqhkSmNNg,1234.88,1239.84,give you a couple of tips uh what I,,2026-06-04 05:51:47.124748+00,en
1790,moNqhkSmNNg,1237.039,1241.919,think might be a good idea uh for,,2026-06-04 05:51:47.124748+00,en
1791,moNqhkSmNNg,1239.84,1244.96,charging in Thailand if if you happen to,,2026-06-04 05:51:47.124748+00,en
1792,moNqhkSmNNg,1241.919,1247.12,"be in Thailand. And maybe this applies,",,2026-06-04 05:51:47.124748+00,en
1793,moNqhkSmNNg,1244.96,1251.28,"you know, even if you're like outside of",,2026-06-04 05:51:47.124748+00,en
1794,moNqhkSmNNg,1247.12,1254.32,Thailand as well. Maybe um I'd recommend,,2026-06-04 05:51:47.124748+00,en
1795,moNqhkSmNNg,1251.28,1256.88,"that, you know, if if [snorts] uh even",,2026-06-04 05:51:47.124748+00,en
1796,moNqhkSmNNg,1254.32,1258.24,"though I chose PTT as number one, if",,2026-06-04 05:51:47.124748+00,en
1797,moNqhkSmNNg,1256.88,1259.52,you're just interested in charging and,,2026-06-04 05:51:47.124748+00,en
1798,moNqhkSmNNg,1258.24,1261.12,getting out of there as quickly as you,,2026-06-04 05:51:47.124748+00,en
1799,moNqhkSmNNg,1259.52,1264.48,"can, I'd go to the Alex Chargers because",,2026-06-04 05:51:47.124748+00,en
1800,moNqhkSmNNg,1261.12,1266.559,they were definitely speedy and at this,,2026-06-04 05:51:47.124748+00,en
1801,moNqhkSmNNg,1264.48,1268.24,"point in time, they're not that busy. So",,2026-06-04 05:51:47.124748+00,en
1802,moNqhkSmNNg,1266.559,1269.2,you you don't have anybody else there.,,2026-06-04 05:51:47.124748+00,en
1803,moNqhkSmNNg,1268.24,1272,You're probably you're not going to be,,2026-06-04 05:51:47.124748+00,en
1804,moNqhkSmNNg,1269.2,1274.559,sharing the charger with anybody. PTT,,2026-06-04 05:51:47.124748+00,en
1805,moNqhkSmNNg,1272,1276.48,Plus. That'd be my second choice for the,,2026-06-04 05:51:47.124748+00,en
1806,moNqhkSmNNg,1274.559,1278.88,"amenities, but you got to book ahead",,2026-06-04 05:51:47.124748+00,en
1807,moNqhkSmNNg,1276.48,1281.84,because uh every time I've been to a PTT,,2026-06-04 05:51:47.124748+00,en
1808,moNqhkSmNNg,1278.88,1284,"Plus, there's always somebody else",,2026-06-04 05:51:47.124748+00,en
1809,moNqhkSmNNg,1281.84,1287.2,already there and maybe one or two,,2026-06-04 05:51:47.124748+00,en
1810,moNqhkSmNNg,1284,1290,waiting and so I always book ahead so,,2026-06-04 05:51:47.124748+00,en
1811,moNqhkSmNNg,1287.2,1294.32,that uh I don't end up making a a,,2026-06-04 05:51:47.124748+00,en
1812,moNqhkSmNNg,1290,1296.799,45minut stop into a two-hour stop. Um or,,2026-06-04 05:51:47.124748+00,en
1813,moNqhkSmNNg,1294.32,1299.52,use a hub if you find a hub and a lot of,,2026-06-04 05:51:47.124748+00,en
1814,moNqhkSmNNg,1296.799,1303.039,these companies have hubs. Uh we know,,2026-06-04 05:51:47.124748+00,en
1815,moNqhkSmNNg,1299.52,1305.84,that Spark has a hub. Uh we know that U,,2026-06-04 05:51:47.124748+00,en
1816,moNqhkSmNNg,1303.039,1307.679,Alex have a hub. We know that also PTT,,2026-06-04 05:51:47.124748+00,en
1817,moNqhkSmNNg,1305.84,1309.84,"have a hub. And so at a hub, you're",,2026-06-04 05:51:47.124748+00,en
1818,moNqhkSmNNg,1307.679,1312.48,"going to have six or more chargers,",,2026-06-04 05:51:47.124748+00,en
1819,moNqhkSmNNg,1309.84,1314.32,usually higher speed. Uh several of them,,2026-06-04 05:51:47.124748+00,en
1820,moNqhkSmNNg,1312.48,1315.28,are usually set aside as walk-ins. So,,2026-06-04 05:51:47.124748+00,en
1821,moNqhkSmNNg,1314.32,1316.88,you're going to have a good chance of,,2026-06-04 05:51:47.124748+00,en
1822,moNqhkSmNNg,1315.28,1321.36,getting on a charger really quick and a,,2026-06-04 05:51:47.124748+00,en
1823,moNqhkSmNNg,1316.88,1322.96,high-speed charger to boot. So uh if you,,2026-06-04 05:51:47.124748+00,en
1824,moNqhkSmNNg,1321.36,1325.2,"if so that, you know, that's a good tip,",,2026-06-04 05:51:47.124748+00,en
1825,moNqhkSmNNg,1322.96,1327.6,I think. And then just be aware that,,2026-06-04 05:51:47.124748+00,en
1826,moNqhkSmNNg,1325.2,1331.36,just because it says it's 240 kilowatt,,2026-06-04 05:51:47.124748+00,en
1827,moNqhkSmNNg,1327.6,1333.12,"or 360 or 480, that might not really be",,2026-06-04 05:51:47.124748+00,en
1828,moNqhkSmNNg,1331.36,1335.919,the case when you actually plug in and,,2026-06-04 05:51:47.124748+00,en
1829,moNqhkSmNNg,1333.12,1338.799,"start charging. Depends, I think, on the",,2026-06-04 05:51:47.124748+00,en
1830,moNqhkSmNNg,1335.919,1341.84,car you're driving. And probably some,,2026-06-04 05:51:47.124748+00,en
